id_liga,date_partido,equipo_local,equipo_visitante,goles_local,goles_visitante,resultado,dates,id,name,id,name,team,do,recieve,team,do,recieve
E0,17/12/16,"Crystal Palace",Chelsea,0,1,A,"2016-12-17 00:00:00",6,"Crystal Palace",5,Chelsea,6,1.184210526,1.447368421,5,1.631578947,1
E0,14/10/17,"Crystal Palace",Chelsea,2,1,H,"2017-10-14 00:00:00",6,"Crystal Palace",5,Chelsea,6,1.184210526,1.447368421,5,1.631578947,1
E0,30/04/17,Everton,Chelsea,0,3,A,"2017-04-30 00:00:00",7,Everton,5,Chelsea,7,1.157894737,1.526315789,5,1.631578947,1
E0,23/12/17,Everton,Chelsea,0,0,D,"2017-12-23 00:00:00",7,Everton,5,Chelsea,7,1.157894737,1.526315789,5,1.631578947,1
E0,12/12/17,Huddersfield,Chelsea,1,3,A,"2017-12-12 00:00:00",8,Huddersfield,5,Chelsea,8,0.736842105,1.526315789,5,1.631578947,1
E0,14/01/17,Leicester,Chelsea,0,3,A,"2017-01-14 00:00:00",9,Leicester,5,Chelsea,9,1.473684211,1.578947368,5,1.631578947,1
E0,09/09/17,Leicester,Chelsea,1,2,A,"2017-09-09 00:00:00",9,Leicester,5,Chelsea,9,1.473684211,1.578947368,5,1.631578947,1
E0,31/01/17,Liverpool,Chelsea,1,1,D,"2017-01-31 00:00:00",10,Liverpool,5,Chelsea,10,2.210526316,1,5,1.631578947,1
E0,25/11/17,Liverpool,Chelsea,1,1,D,"2017-11-25 00:00:00",10,Liverpool,5,Chelsea,10,2.210526316,1,5,1.631578947,1
E0,03/12/16,"Man City",Chelsea,1,3,A,"2016-12-03 00:00:00",11,"Man City",5,Chelsea,11,2.789473684,0.710526316,5,1.631578947,1
E0,04/03/18,"Man City",Chelsea,1,0,H,"2018-03-04 00:00:00",11,"Man City",5,Chelsea,11,2.789473684,0.710526316,5,1.631578947,1
E0,16/04/17,"Man United",Chelsea,2,0,H,"2017-04-16 00:00:00",12,"Man United",5,Chelsea,12,1.789473684,0.736842105,5,1.631578947,1
E0,25/02/18,"Man United",Chelsea,2,1,H,"2018-02-25 00:00:00",12,"Man United",5,Chelsea,12,1.789473684,0.736842105,5,1.631578947,1
E0,13/05/18,Newcastle,Chelsea,3,0,H,"2018-05-13 00:00:00",13,Newcastle,5,Chelsea,13,1.026315789,1.236842105,5,1.631578947,1
E0,30/10/16,Southampton,Chelsea,0,2,A,"2016-10-30 00:00:00",14,Southampton,5,Chelsea,14,0.973684211,1.473684211,5,1.631578947,1
E0,14/04/18,Southampton,Chelsea,2,3,A,"2018-04-14 00:00:00",14,Southampton,5,Chelsea,14,0.973684211,1.473684211,5,1.631578947,1
E0,18/03/17,Stoke,Chelsea,1,2,A,"2017-03-18 00:00:00",15,Stoke,5,Chelsea,15,0.921052632,1.789473684,5,1.631578947,1
E0,23/09/17,Stoke,Chelsea,0,4,A,"2017-09-23 00:00:00",15,Stoke,5,Chelsea,15,0.921052632,1.789473684,5,1.631578947,1
E0,11/09/16,Swansea,Chelsea,2,2,D,"2016-09-11 00:00:00",16,Swansea,5,Chelsea,16,0.736842105,1.473684211,5,1.631578947,1
E0,28/04/18,Swansea,Chelsea,0,1,A,"2018-04-28 00:00:00",16,Swansea,5,Chelsea,16,0.736842105,1.473684211,5,1.631578947,1
E0,04/01/17,Tottenham,Chelsea,2,0,H,"2017-01-04 00:00:00",17,Tottenham,5,Chelsea,17,1.947368421,0.947368421,5,1.631578947,1
E0,20/08/17,Tottenham,Chelsea,1,2,A,"2017-08-20 00:00:00",17,Tottenham,5,Chelsea,17,1.947368421,0.947368421,5,1.631578947,1
E0,20/08/16,Watford,Chelsea,1,2,A,"2016-08-20 00:00:00",18,Watford,5,Chelsea,18,1.157894737,1.684210526,5,1.631578947,1
E0,05/02/18,Watford,Chelsea,4,1,H,"2018-02-05 00:00:00",18,Watford,5,Chelsea,18,1.157894737,1.684210526,5,1.631578947,1
E0,12/05/17,"West Brom",Chelsea,0,1,A,"2017-05-12 00:00:00",19,"West Brom",5,Chelsea,19,0.815789474,1.473684211,5,1.631578947,1
E0,18/11/17,"West Brom",Chelsea,0,4,A,"2017-11-18 00:00:00",19,"West Brom",5,Chelsea,19,0.815789474,1.473684211,5,1.631578947,1
E0,06/03/17,"West Ham",Chelsea,1,2,A,"2017-03-06 00:00:00",20,"West Ham",5,Chelsea,20,1.263157895,1.789473684,5,1.631578947,1
E0,09/12/17,"West Ham",Chelsea,1,0,H,"2017-12-09 00:00:00",20,"West Ham",5,Chelsea,20,1.263157895,1.789473684,5,1.631578947,1
E0,01/01/17,Arsenal,"Crystal Palace",2,0,H,"2017-01-01 00:00:00",1,Arsenal,6,"Crystal Palace",1,1.947368421,1.342105263,6,1.184210526,1.447368421
E0,20/01/18,Arsenal,"Crystal Palace",4,1,H,"2018-01-20 00:00:00",1,Arsenal,6,"Crystal Palace",1,1.947368421,1.342105263,6,1.184210526,1.447368421
E0,31/01/17,Bournemouth,"Crystal Palace",0,2,A,"2017-01-31 00:00:00",2,Bournemouth,6,"Crystal Palace",2,1.184210526,1.605263158,6,1.184210526,1.447368421
E0,07/04/18,Bournemouth,"Crystal Palace",2,2,D,"2018-04-07 00:00:00",2,Bournemouth,6,"Crystal Palace",2,1.184210526,1.605263158,6,1.184210526,1.447368421
E0,28/11/17,Brighton,"Crystal Palace",0,0,D,"2017-11-28 00:00:00",3,Brighton,6,"Crystal Palace",3,0.894736842,1.421052632,6,1.184210526,1.447368421
E0,05/11/16,Burnley,"Crystal Palace",3,2,H,"2016-11-05 00:00:00",4,Burnley,6,"Crystal Palace",4,0.947368421,1.026315789,6,1.184210526,1.447368421
E0,10/09/17,Burnley,"Crystal Palace",1,0,H,"2017-09-10 00:00:00",4,Burnley,6,"Crystal Palace",4,0.947368421,1.026315789,6,1.184210526,1.447368421
E0,01/04/17,Chelsea,"Crystal Palace",1,2,A,"2017-04-01 00:00:00",5,Chelsea,6,"Crystal Palace",5,1.631578947,1,6,1.184210526,1.447368421
E0,10/03/18,Chelsea,"Crystal Palace",2,1,H,"2018-03-10 00:00:00",5,Chelsea,6,"Crystal Palace",5,1.631578947,1,6,1.184210526,1.447368421
E0,30/09/16,Everton,"Crystal Palace",1,1,D,"2016-09-30 00:00:00",7,Everton,6,"Crystal Palace",7,1.157894737,1.526315789,6,1.184210526,1.447368421
E0,10/02/18,Everton,"Crystal Palace",3,1,H,"2018-02-10 00:00:00",7,Everton,6,"Crystal Palace",7,1.157894737,1.526315789,6,1.184210526,1.447368421
E0,17/03/18,Huddersfield,"Crystal Palace",0,2,A,"2018-03-17 00:00:00",8,Huddersfield,6,"Crystal Palace",8,0.736842105,1.526315789,6,1.184210526,1.447368421
E0,22/10/16,Leicester,"Crystal Palace",3,1,H,"2016-10-22 00:00:00",9,Leicester,6,"Crystal Palace",9,1.473684211,1.578947368,6,1.184210526,1.447368421
E0,16/12/17,Leicester,"Crystal Palace",0,3,A,"2017-12-16 00:00:00",9,Leicester,6,"Crystal Palace",9,1.473684211,1.578947368,6,1.184210526,1.447368421
E0,23/04/17,Liverpool,"Crystal Palace",1,2,A,"2017-04-23 00:00:00",10,Liverpool,6,"Crystal Palace",10,2.210526316,1,6,1.184210526,1.447368421
E0,19/08/17,Liverpool,"Crystal Palace",1,0,H,"2017-08-19 00:00:00",10,Liverpool,6,"Crystal Palace",10,2.210526316,1,6,1.184210526,1.447368421
E0,06/05/17,"Man City","Crystal Palace",5,0,H,"2017-05-06 00:00:00",11,"Man City",6,"Crystal Palace",11,2.789473684,0.710526316,6,1.184210526,1.447368421
E0,23/09/17,"Man City","Crystal Palace",5,0,H,"2017-09-23 00:00:00",11,"Man City",6,"Crystal Palace",11,2.789473684,0.710526316,6,1.184210526,1.447368421
E0,21/05/17,"Man United","Crystal Palace",2,0,H,"2017-05-21 00:00:00",12,"Man United",6,"Crystal Palace",12,1.789473684,0.736842105,6,1.184210526,1.447368421
E0,30/09/17,"Man United","Crystal Palace",4,0,H,"2017-09-30 00:00:00",12,"Man United",6,"Crystal Palace",12,1.789473684,0.736842105,6,1.184210526,1.447368421
E0,21/10/17,Newcastle,"Crystal Palace",1,0,H,"2017-10-21 00:00:00",13,Newcastle,6,"Crystal Palace",13,1.026315789,1.236842105,6,1.184210526,1.447368421
E0,05/04/17,Southampton,"Crystal Palace",3,1,H,"2017-04-05 00:00:00",14,Southampton,6,"Crystal Palace",14,0.973684211,1.473684211,6,1.184210526,1.447368421
E0,02/01/18,Southampton,"Crystal Palace",1,2,A,"2018-01-02 00:00:00",14,Southampton,6,"Crystal Palace",14,0.973684211,1.473684211,6,1.184210526,1.447368421
E0,11/02/17,Stoke,"Crystal Palace",1,0,H,"2017-02-11 00:00:00",15,Stoke,6,"Crystal Palace",15,0.921052632,1.789473684,6,1.184210526,1.447368421
E0,05/05/18,Stoke,"Crystal Palace",1,2,A,"2018-05-05 00:00:00",15,Stoke,6,"Crystal Palace",15,0.921052632,1.789473684,6,1.184210526,1.447368421
E0,26/11/16,Swansea,"Crystal Palace",5,4,H,"2016-11-26 00:00:00",16,Swansea,6,"Crystal Palace",16,0.736842105,1.473684211,6,1.184210526,1.447368421
E0,23/12/17,Swansea,"Crystal Palace",1,1,D,"2017-12-23 00:00:00",16,Swansea,6,"Crystal Palace",16,0.736842105,1.473684211,6,1.184210526,1.447368421
E0,20/08/16,Tottenham,"Crystal Palace",1,0,H,"2016-08-20 00:00:00",17,Tottenham,6,"Crystal Palace",17,1.947368421,0.947368421,6,1.184210526,1.447368421
E0,05/11/17,Tottenham,"Crystal Palace",1,0,H,"2017-11-05 00:00:00",17,Tottenham,6,"Crystal Palace",17,1.947368421,0.947368421,6,1.184210526,1.447368421
E0,26/12/16,Watford,"Crystal Palace",1,1,D,"2016-12-26 00:00:00",18,Watford,6,"Crystal Palace",18,1.157894737,1.684210526,6,1.184210526,1.447368421
E0,21/04/18,Watford,"Crystal Palace",0,0,D,"2018-04-21 00:00:00",18,Watford,6,"Crystal Palace",18,1.157894737,1.684210526,6,1.184210526,1.447368421
E0,04/03/17,"West Brom","Crystal Palace",0,2,A,"2017-03-04 00:00:00",19,"West Brom",6,"Crystal Palace",19,0.815789474,1.473684211,6,1.184210526,1.447368421
E0,02/12/17,"West Brom","Crystal Palace",0,0,D,"2017-12-02 00:00:00",19,"West Brom",6,"Crystal Palace",19,0.815789474,1.473684211,6,1.184210526,1.447368421
E0,14/01/17,"West Ham","Crystal Palace",3,0,H,"2017-01-14 00:00:00",20,"West Ham",6,"Crystal Palace",20,1.263157895,1.789473684,6,1.184210526,1.447368421
E0,30/01/18,"West Ham","Crystal Palace",1,1,D,"2018-01-30 00:00:00",20,"West Ham",6,"Crystal Palace",20,1.263157895,1.789473684,6,1.184210526,1.447368421
E0,21/05/17,Arsenal,Everton,3,1,H,"2017-05-21 00:00:00",1,Arsenal,7,Everton,1,1.947368421,1.342105263,7,1.157894737,1.526315789
E0,03/02/18,Arsenal,Everton,5,1,H,"2018-02-03 00:00:00",1,Arsenal,7,Everton,1,1.947368421,1.342105263,7,1.157894737,1.526315789
E0,24/09/16,Bournemouth,Everton,1,0,H,"2016-09-24 00:00:00",2,Bournemouth,7,Everton,2,1.184210526,1.605263158,7,1.157894737,1.526315789
E0,30/12/17,Bournemouth,Everton,2,1,H,"2017-12-30 00:00:00",2,Bournemouth,7,Everton,2,1.184210526,1.605263158,7,1.157894737,1.526315789
E0,15/10/17,Brighton,Everton,1,1,D,"2017-10-15 00:00:00",3,Brighton,7,Everton,3,0.894736842,1.421052632,7,1.157894737,1.526315789
E0,22/10/16,Burnley,Everton,2,1,H,"2016-10-22 00:00:00",4,Burnley,7,Everton,4,0.947368421,1.026315789,7,1.157894737,1.526315789
E0,03/03/18,Burnley,Everton,2,1,H,"2018-03-03 00:00:00",4,Burnley,7,Everton,4,0.947368421,1.026315789,7,1.157894737,1.526315789
E0,05/11/16,Chelsea,Everton,5,0,H,"2016-11-05 00:00:00",5,Chelsea,7,Everton,5,1.631578947,1,7,1.157894737,1.526315789
E0,27/08/17,Chelsea,Everton,2,0,H,"2017-08-27 00:00:00",5,Chelsea,7,Everton,5,1.631578947,1,7,1.157894737,1.526315789
E0,21/01/17,"Crystal Palace",Everton,0,1,A,"2017-01-21 00:00:00",6,"Crystal Palace",7,Everton,6,1.184210526,1.447368421,7,1.157894737,1.526315789
E0,18/11/17,"Crystal Palace",Everton,2,2,D,"2017-11-18 00:00:00",6,"Crystal Palace",7,Everton,6,1.184210526,1.447368421,7,1.157894737,1.526315789
E0,28/04/18,Huddersfield,Everton,0,2,A,"2018-04-28 00:00:00",8,Huddersfield,7,Everton,8,0.736842105,1.526315789,7,1.157894737,1.526315789
E0,26/12/16,Leicester,Everton,0,2,A,"2016-12-26 00:00:00",9,Leicester,7,Everton,9,1.473684211,1.578947368,7,1.157894737,1.526315789
E0,29/10/17,Leicester,Everton,2,0,H,"2017-10-29 00:00:00",9,Leicester,7,Everton,9,1.473684211,1.578947368,7,1.157894737,1.526315789
E0,01/04/17,Liverpool,Everton,3,1,H,"2017-04-01 00:00:00",10,Liverpool,7,Everton,10,2.210526316,1,7,1.157894737,1.526315789
E0,10/12/17,Liverpool,Everton,1,1,D,"2017-12-10 00:00:00",10,Liverpool,7,Everton,10,2.210526316,1,7,1.157894737,1.526315789
E0,15/10/16,"Man City",Everton,1,1,D,"2016-10-15 00:00:00",11,"Man City",7,Everton,11,2.789473684,0.710526316,7,1.157894737,1.526315789
E0,21/08/17,"Man City",Everton,1,1,D,"2017-08-21 00:00:00",11,"Man City",7,Everton,11,2.789473684,0.710526316,7,1.157894737,1.526315789
E0,04/04/17,"Man United",Everton,1,1,D,"2017-04-04 00:00:00",12,"Man United",7,Everton,12,1.789473684,0.736842105,7,1.157894737,1.526315789
E0,17/09/17,"Man United",Everton,4,0,H,"2017-09-17 00:00:00",12,"Man United",7,Everton,12,1.789473684,0.736842105,7,1.157894737,1.526315789
E0,13/12/17,Newcastle,Everton,0,1,A,"2017-12-13 00:00:00",13,Newcastle,7,Everton,13,1.026315789,1.236842105,7,1.157894737,1.526315789
E0,27/11/16,Southampton,Everton,1,0,H,"2016-11-27 00:00:00",14,Southampton,7,Everton,14,0.973684211,1.473684211,7,1.157894737,1.526315789
E0,26/11/17,Southampton,Everton,4,1,H,"2017-11-26 00:00:00",14,Southampton,7,Everton,14,0.973684211,1.473684211,7,1.157894737,1.526315789
E0,01/02/17,Stoke,Everton,1,1,D,"2017-02-01 00:00:00",15,Stoke,7,Everton,15,0.921052632,1.789473684,7,1.157894737,1.526315789
E0,17/03/18,Stoke,Everton,1,2,A,"2018-03-17 00:00:00",15,Stoke,7,Everton,15,0.921052632,1.789473684,7,1.157894737,1.526315789
E0,06/05/17,Swansea,Everton,1,0,H,"2017-05-06 00:00:00",16,Swansea,7,Everton,16,0.736842105,1.473684211,7,1.157894737,1.526315789
E0,14/04/18,Swansea,Everton,1,1,D,"2018-04-14 00:00:00",16,Swansea,7,Everton,16,0.736842105,1.473684211,7,1.157894737,1.526315789
E0,05/03/17,Tottenham,Everton,3,2,H,"2017-03-05 00:00:00",17,Tottenham,7,Everton,17,1.947368421,0.947368421,7,1.157894737,1.526315789
E0,13/01/18,Tottenham,Everton,4,0,H,"2018-01-13 00:00:00",17,Tottenham,7,Everton,17,1.947368421,0.947368421,7,1.157894737,1.526315789
E0,10/12/16,Watford,Everton,3,2,H,"2016-12-10 00:00:00",18,Watford,7,Everton,18,1.157894737,1.684210526,7,1.157894737,1.526315789
E0,24/02/18,Watford,Everton,1,0,H,"2018-02-24 00:00:00",18,Watford,7,Everton,18,1.157894737,1.684210526,7,1.157894737,1.526315789
E0,20/08/16,"West Brom",Everton,1,2,A,"2016-08-20 00:00:00",19,"West Brom",7,Everton,19,0.815789474,1.473684211,7,1.157894737,1.526315789
E0,26/12/17,"West Brom",Everton,0,0,D,"2017-12-26 00:00:00",19,"West Brom",7,Everton,19,0.815789474,1.473684211,7,1.157894737,1.526315789
E0,22/04/17,"West Ham",Everton,0,0,D,"2017-04-22 00:00:00",20,"West Ham",7,Everton,20,1.263157895,1.789473684,7,1.157894737,1.526315789
E0,13/05/18,"West Ham",Everton,3,1,H,"2018-05-13 00:00:00",20,"West Ham",7,Everton,20,1.263157895,1.789473684,7,1.157894737,1.526315789
E0,29/11/17,Arsenal,Huddersfield,5,0,H,"2017-11-29 00:00:00",1,Arsenal,8,Huddersfield,1,1.947368421,1.342105263,8,0.736842105,1.526315789
E0,18/11/17,Bournemouth,Huddersfield,4,0,H,"2017-11-18 00:00:00",2,Bournemouth,8,Huddersfield,2,1.184210526,1.605263158,8,0.736842105,1.526315789
E0,07/04/18,Brighton,Huddersfield,1,1,D,"2018-04-07 00:00:00",3,Brighton,8,Huddersfield,3,0.894736842,1.421052632,8,0.736842105,1.526315789
E0,23/09/17,Burnley,Huddersfield,0,0,D,"2017-09-23 00:00:00",4,Burnley,8,Huddersfield,4,0.947368421,1.026315789,8,0.736842105,1.526315789
E0,09/05/18,Chelsea,Huddersfield,1,1,D,"2018-05-09 00:00:00",5,Chelsea,8,Huddersfield,5,1.631578947,1,8,0.736842105,1.526315789
E0,12/08/17,"Crystal Palace",Huddersfield,0,3,A,"2017-08-12 00:00:00",6,"Crystal Palace",8,Huddersfield,6,1.184210526,1.447368421,8,0.736842105,1.526315789
E0,02/12/17,Everton,Huddersfield,2,0,H,"2017-12-02 00:00:00",7,Everton,8,Huddersfield,7,1.157894737,1.526315789,8,0.736842105,1.526315789
E0,01/01/18,Leicester,Huddersfield,3,0,H,"2018-01-01 00:00:00",9,Leicester,8,Huddersfield,9,1.473684211,1.578947368,8,0.736842105,1.526315789
E0,28/10/17,Liverpool,Huddersfield,3,0,H,"2017-10-28 00:00:00",10,Liverpool,8,Huddersfield,10,2.210526316,1,8,0.736842105,1.526315789
E0,06/05/18,"Man City",Huddersfield,0,0,D,"2018-05-06 00:00:00",11,"Man City",8,Huddersfield,11,2.789473684,0.710526316,8,0.736842105,1.526315789
E0,03/02/18,"Man United",Huddersfield,2,0,H,"2018-02-03 00:00:00",12,"Man United",8,Huddersfield,12,1.789473684,0.736842105,8,0.736842105,1.526315789
E0,31/03/18,Newcastle,Huddersfield,1,0,H,"2018-03-31 00:00:00",13,Newcastle,8,Huddersfield,13,1.026315789,1.236842105,8,0.736842105,1.526315789
E0,23/12/17,Southampton,Huddersfield,1,1,D,"2017-12-23 00:00:00",14,Southampton,8,Huddersfield,14,0.973684211,1.473684211,8,0.736842105,1.526315789
E0,20/01/18,Stoke,Huddersfield,2,0,H,"2018-01-20 00:00:00",15,Stoke,8,Huddersfield,15,0.921052632,1.789473684,8,0.736842105,1.526315789
E0,14/10/17,Swansea,Huddersfield,2,0,H,"2017-10-14 00:00:00",16,Swansea,8,Huddersfield,16,0.736842105,1.473684211,8,0.736842105,1.526315789
E0,03/03/18,Tottenham,Huddersfield,2,0,H,"2018-03-03 00:00:00",17,Tottenham,8,Huddersfield,17,1.947368421,0.947368421,8,0.736842105,1.526315789
E0,16/12/17,Watford,Huddersfield,1,4,A,"2017-12-16 00:00:00",18,Watford,8,Huddersfield,18,1.157894737,1.684210526,8,0.736842105,1.526315789
E0,24/02/18,"West Brom",Huddersfield,1,2,A,"2018-02-24 00:00:00",19,"West Brom",8,Huddersfield,19,0.815789474,1.473684211,8,0.736842105,1.526315789
E0,11/09/17,"West Ham",Huddersfield,2,0,H,"2017-09-11 00:00:00",20,"West Ham",8,Huddersfield,20,1.263157895,1.789473684,8,0.736842105,1.526315789
E0,26/04/17,Arsenal,Leicester,1,0,H,"2017-04-26 00:00:00",1,Arsenal,9,Leicester,1,1.947368421,1.342105263,9,1.473684211,1.578947368
E0,11/08/17,Arsenal,Leicester,4,3,H,"2017-08-11 00:00:00",1,Arsenal,9,Leicester,1,1.947368421,1.342105263,9,1.473684211,1.578947368
E0,13/12/16,Bournemouth,Leicester,1,0,H,"2016-12-13 00:00:00",2,Bournemouth,9,Leicester,2,1.184210526,1.605263158,9,1.473684211,1.578947368
E0,30/09/17,Bournemouth,Leicester,0,0,D,"2017-09-30 00:00:00",2,Bournemouth,9,Leicester,2,1.184210526,1.605263158,9,1.473684211,1.578947368
E0,31/03/18,Brighton,Leicester,0,2,A,"2018-03-31 00:00:00",3,Brighton,9,Leicester,3,0.894736842,1.421052632,9,1.473684211,1.578947368
E0,31/01/17,Burnley,Leicester,1,0,H,"2017-01-31 00:00:00",4,Burnley,9,Leicester,4,0.947368421,1.026315789,9,1.473684211,1.578947368
E0,14/04/18,Burnley,Leicester,2,1,H,"2018-04-14 00:00:00",4,Burnley,9,Leicester,4,0.947368421,1.026315789,9,1.473684211,1.578947368
E0,15/10/16,Chelsea,Leicester,3,0,H,"2016-10-15 00:00:00",5,Chelsea,9,Leicester,5,1.631578947,1,9,1.473684211,1.578947368
E0,13/01/18,Chelsea,Leicester,0,0,D,"2018-01-13 00:00:00",5,Chelsea,9,Leicester,5,1.631578947,1,9,1.473684211,1.578947368
E0,15/04/17,"Crystal Palace",Leicester,2,2,D,"2017-04-15 00:00:00",6,"Crystal Palace",9,Leicester,6,1.184210526,1.447368421,9,1.473684211,1.578947368
E0,28/04/18,"Crystal Palace",Leicester,5,0,H,"2018-04-28 00:00:00",6,"Crystal Palace",9,Leicester,6,1.184210526,1.447368421,9,1.473684211,1.578947368
E0,09/04/17,Everton,Leicester,4,2,H,"2017-04-09 00:00:00",7,Everton,9,Leicester,7,1.157894737,1.526315789,9,1.473684211,1.578947368
E0,31/01/18,Everton,Leicester,2,1,H,"2018-01-31 00:00:00",7,Everton,9,Leicester,7,1.157894737,1.526315789,9,1.473684211,1.578947368
